customer_id,transaction_amount,transaction_date
ACC387,93,03/04/2017 03:33
ACC291,73,20/03/2017 16:43
ACC157,42,12/02/2017 02:16
ACC110,95,20/04/2017 10:11
ACC143,19,13/03/2017 01:49
ACC212,68,26/05/2017 22:27
ACC118,35,04/05/2017 10:27
ACC377,66,06/05/2017 16:45
ACC214,74,01/04/2017 04:41
ACC275,44,04/03/2017 03:15
ACC432,23,09/04/2017 15:21
ACC476,44,03/01/2017 06:10
ACC368,85,23/02/2017 21:05
ACC246,61,27/02/2017 11:04
ACC131,61,26/03/2017 12:57
ACC437,57,24/01/2017 04:45
ACC298,95,06/05/2017 09:56
ACC277,23,23/01/2017 08:50
ACC458,38,07/03/2017 18:00
ACC120,59,01/02/2017 11:27
ACC382,77,09/04/2017 01:25
ACC324,32,25/05/2017 22:02
ACC134,4,21/01/2017 06:19
ACC344,51,01/05/2017 20:21
ACC497,43,26/05/2017 11:22
ACC464,88,26/03/2017 16:38
ACC469,23,19/05/2017 00:41
ACC381,67,08/01/2017 23:36
ACC388,26,11/02/2017 01:43
ACC465,95,24/04/2017 22:52
ACC485,74,13/02/2017 14:31
ACC212,82,07/01/2017 03:32
ACC430,4,19/04/2017 02:17
ACC262,43,19/05/2017 05:09
ACC495,99,02/02/2017 03:10
ACC327,81,18/02/2017 16:32
ACC203,25,26/02/2017 22:53
ACC458,29,15/05/2017 13:14
ACC410,10,03/04/2017 10:12
ACC423,80,04/03/2017 21:38
ACC123,38,29/04/2017 16:27
ACC328,80,03/03/2017 16:14
ACC288,6,26/03/2017 03:57
ACC285,24,22/01/2017 12:32
ACC309,2,13/01/2017 10:40
ACC201,34,27/01/2017 03:06
ACC289,62,24/03/2017 22:18
ACC367,10,16/03/2017 11:50
ACC262,91,02/01/2017 02:08
ACC184,30,07/03/2017 22:35
ACC328,59,20/05/2017 11:49
ACC412,83,20/01/2017 23:38
ACC230,96,28/03/2017 19:39
ACC124,71,06/02/2017 01:15
ACC144,68,16/04/2017 23:00
ACC426,45,15/04/2017 05:52
ACC137,66,10/01/2017 07:41
ACC387,32,29/04/2017 11:10
ACC365,31,14/02/2017 16:31
ACC371,49,19/04/2017 02:55
ACC373,32,16/05/2017 06:54
ACC387,93,21/02/2017 11:24
ACC103,80,31/01/2017 03:19
ACC404,29,29/03/2017 19:09
ACC267,28,21/03/2017 08:40
ACC323,46,08/02/2017 22:09
ACC472,3,08/02/2017 03:01
ACC492,20,20/04/2017 19:52
ACC426,41,17/01/2017 03:31
ACC362,72,02/04/2017 12:30
ACC192,93,14/01/2017 19:08
ACC224,89,16/03/2017 09:32
ACC237,65,15/01/2017 18:07
ACC129,46,11/04/2017 13:17
ACC441,93,06/02/2017 18:33
ACC185,87,19/04/2017 18:39
ACC119,97,29/03/2017 02:35
ACC224,37,24/01/2017 08:22
ACC271,11,04/01/2017 15:11
ACC376,85,24/03/2017 06:36
ACC409,55,01/01/2017 11:28
ACC106,35,04/03/2017 18:06
ACC475,62,22/02/2017 19:09
ACC282,80,06/04/2017 08:23
ACC471,58,25/02/2017 00:33
ACC210,82,09/04/2017 06:21
ACC180,28,02/04/2017 07:03
ACC220,11,18/01/2017 07:15
ACC471,8,20/01/2017 14:37
ACC423,36,01/02/2017 19:14
ACC207,78,07/05/2017 03:27
ACC282,77,13/03/2017 03:05
ACC116,99,29/03/2017 18:51
ACC136,90,17/04/2017 22:28
ACC478,87,05/04/2017 13:41
ACC259,81,09/04/2017 04:05
ACC253,14,09/05/2017 12:04
ACC267,43,23/02/2017 19:43
ACC356,87,13/02/2017 11:52
ACC320,24,23/02/2017 01:05
ACC436,56,22/03/2017 18:00
ACC326,52,09/01/2017 11:32
ACC439,19,27/02/2017 00:45
ACC400,35,08/05/2017 07:05
ACC461,65,24/05/2017 16:04
ACC261,99,30/05/2017 22:16
ACC235,3,19/03/2017 00:05
ACC460,50,11/05/2017 03:34
ACC188,78,12/04/2017 09:57
ACC127,78,24/03/2017 12:28
ACC300,60,27/03/2017 18:33
ACC124,97,21/01/2017 07:13
ACC266,39,09/01/2017 12:59
ACC102,92,16/01/2017 22:15
ACC295,56,11/03/2017 21:26
ACC335,3,03/05/2017 11:13
ACC443,80,18/05/2017 23:53
ACC233,20,23/01/2017 07:54
ACC351,89,03/04/2017 23:21
ACC325,78,27/03/2017 12:33
ACC308,92,14/01/2017 05:14
ACC280,98,22/01/2017 21:30
ACC429,14,10/02/2017 23:12
ACC426,77,03/05/2017 15:42
ACC273,85,12/02/2017 22:02
ACC265,84,21/05/2017 02:58
ACC145,9,07/04/2017 08:54
ACC383,84,10/02/2017 17:15
ACC132,31,20/02/2017 19:00
ACC178,35,06/05/2017 11:54
ACC212,46,05/03/2017 09:38
ACC283,73,16/04/2017 08:34
ACC188,48,24/05/2017 01:13
ACC328,40,01/03/2017 16:56
ACC287,63,15/01/2017 02:31
ACC130,42,18/04/2017 19:48
ACC223,21,09/05/2017 02:05
ACC212,80,14/05/2017 13:55
ACC311,79,30/05/2017 12:25
ACC191,50,22/04/2017 16:49
ACC320,39,24/01/2017 03:53
ACC483,36,08/05/2017 02:20
ACC368,28,24/02/2017 14:21
ACC343,15,06/01/2017 18:01
ACC172,65,25/01/2017 07:53
ACC352,35,05/02/2017 19:53
ACC466,39,29/03/2017 17:16
ACC129,54,13/02/2017 00:07
ACC165,12,15/02/2017 18:19
ACC475,83,30/03/2017 19:41
ACC261,52,10/01/2017 18:01
ACC271,38,05/03/2017 12:35
ACC423,99,18/05/2017 00:16
ACC108,3,12/02/2017 01:10
ACC439,48,30/03/2017 19:44
ACC241,88,23/03/2017 22:49
ACC319,23,11/04/2017 13:16
ACC328,84,28/01/2017 06:45
ACC152,53,23/04/2017 15:35
ACC373,67,14/05/2017 11:31
ACC466,67,17/05/2017 11:18
ACC471,47,10/01/2017 16:31
ACC457,51,19/02/2017 22:23
ACC290,65,16/02/2017 09:50
ACC376,90,15/01/2017 18:14
ACC231,93,01/05/2017 01:43
ACC191,69,06/01/2017 12:46
ACC267,71,07/02/2017 13:14
ACC192,66,19/05/2017 12:48
ACC373,13,06/05/2017 03:26
ACC234,19,16/04/2017 22:04
ACC307,55,18/01/2017 11:01
ACC346,88,07/01/2017 14:59
ACC398,1,10/02/2017 04:03
ACC489,55,29/05/2017 17:27
ACC277,64,17/02/2017 19:17
ACC456,86,21/01/2017 21:57
ACC169,39,07/01/2017 21:56
ACC268,29,16/04/2017 15:31
ACC265,18,28/04/2017 00:24
ACC486,4,19/04/2017 20:29
ACC372,34,13/03/2017 07:44
ACC432,39,26/02/2017 09:00
ACC407,23,19/05/2017 18:06
ACC121,14,30/01/2017 05:18
ACC462,81,24/04/2017 22:14
ACC477,53,30/05/2017 23:26
ACC371,14,12/02/2017 22:07
ACC148,55,20/01/2017 18:16
ACC204,4,02/01/2017 17:17
ACC417,36,23/04/2017 10:50
ACC376,73,09/01/2017 18:18
ACC428,59,22/03/2017 09:05
ACC209,91,16/02/2017 19:44
ACC142,15,17/03/2017 20:09
ACC116,42,15/05/2017 06:04
ACC310,69,19/01/2017 04:56
ACC137,34,23/02/2017 12:21
ACC333,80,08/04/2017 23:49
ACC163,25,10/01/2017 11:50
ACC429,33,21/03/2017 21:39
ACC241,48,31/03/2017 03:18
ACC261,46,02/04/2017 06:08
ACC105,70,15/01/2017 15:39
ACC264,94,26/05/2017 10:35
ACC394,49,05/02/2017 20:14
ACC430,20,24/03/2017 16:43
ACC176,17,12/03/2017 14:38
ACC138,1,21/04/2017 13:51
ACC298,26,28/03/2017 21:44
ACC146,3,18/03/2017 13:41
ACC124,4,18/04/2017 04:14
ACC294,45,01/05/2017 00:17
ACC279,47,29/01/2017 23:53
ACC368,73,04/05/2017 22:54
ACC241,23,15/01/2017 17:55
ACC194,35,02/05/2017 12:05
ACC463,63,05/02/2017 02:09
ACC154,90,20/05/2017 01:01
ACC404,86,07/01/2017 07:41
ACC470,89,27/01/2017 00:19
ACC229,75,28/04/2017 08:56
ACC490,9,17/05/2017 16:23
ACC281,89,14/01/2017 08:57
ACC122,22,12/03/2017 11:31
ACC136,96,02/04/2017 14:26
ACC455,75,09/03/2017 23:36
ACC379,23,25/05/2017 07:39
ACC438,78,15/03/2017 15:52
ACC244,91,17/05/2017 04:09
ACC304,84,13/04/2017 17:10
ACC434,43,31/03/2017 01:42
ACC166,26,23/01/2017 22:22
ACC193,67,25/05/2017 17:51
ACC133,79,08/03/2017 01:08
ACC138,69,22/02/2017 18:36
ACC226,83,28/05/2017 12:21
ACC357,82,13/03/2017 11:52
ACC239,55,16/04/2017 21:16
ACC201,95,26/02/2017 05:57
ACC256,23,15/05/2017 17:40
ACC227,3,05/05/2017 21:14
ACC407,85,05/05/2017 17:52
ACC374,14,01/05/2017 21:04
ACC103,37,27/03/2017 01:01
ACC477,72,01/03/2017 03:18
ACC390,30,28/02/2017 05:35
ACC399,29,01/04/2017 12:02
ACC262,59,15/04/2017 05:32
ACC398,56,02/05/2017 00:11
ACC403,52,22/02/2017 13:33
ACC230,14,17/03/2017 04:05
ACC242,41,24/03/2017 05:09
ACC125,60,19/05/2017 12:00
ACC281,75,18/02/2017 10:01
ACC272,88,20/05/2017 17:39
ACC335,73,09/05/2017 23:28
ACC348,32,25/04/2017 19:38
ACC376,58,29/03/2017 12:15
ACC110,77,12/05/2017 02:07
ACC450,61,21/05/2017 03:48
ACC140,53,20/02/2017 01:37
ACC318,12,29/03/2017 01:08
ACC176,6,10/02/2017 11:04
ACC489,59,17/01/2017 12:05
ACC406,94,28/02/2017 18:44
ACC331,74,10/04/2017 19:54
ACC180,60,28/05/2017 19:49
ACC182,2,09/04/2017 09:50
ACC217,54,02/03/2017 01:43
ACC326,95,12/04/2017 16:06
ACC367,10,21/01/2017 03:52
ACC159,64,29/05/2017 01:13
ACC376,75,05/01/2017 12:49
ACC447,76,20/01/2017 15:45
ACC304,43,14/01/2017 23:40
ACC477,89,08/05/2017 06:22
ACC262,39,27/05/2017 13:39
ACC464,59,21/02/2017 12:06
ACC374,40,12/03/2017 08:01
ACC214,83,03/02/2017 02:35
ACC244,7,01/01/2017 19:13
ACC116,49,26/01/2017 15:19
ACC138,43,03/02/2017 10:26
ACC344,86,30/04/2017 20:01
ACC149,76,10/04/2017 15:30
ACC461,73,26/05/2017 07:36
ACC394,52,25/04/2017 18:17
ACC139,12,30/05/2017 05:57
ACC170,4,09/03/2017 21:12
ACC385,30,11/01/2017 20:44
ACC238,62,28/02/2017 16:10
ACC425,76,23/04/2017 22:41
ACC157,42,25/04/2017 20:00
ACC498,37,12/05/2017 10:21
ACC314,30,10/01/2017 15:31
ACC248,61,25/02/2017 06:54
ACC304,18,13/03/2017 20:10
ACC403,52,11/05/2017 10:36
ACC460,88,27/02/2017 18:23
ACC476,8,12/04/2017 17:53
ACC368,18,28/02/2017 12:15
ACC318,5,22/04/2017 16:49
ACC137,97,08/03/2017 11:07
ACC439,70,18/05/2017 02:06
ACC225,84,04/03/2017 17:57
ACC111,29,20/01/2017 23:15
ACC314,13,19/04/2017 20:12
ACC403,43,01/03/2017 07:28
ACC356,82,27/03/2017 09:10
ACC269,94,23/04/2017 04:44
ACC200,44,11/04/2017 23:41
ACC334,91,14/01/2017 17:57
ACC260,57,14/04/2017 08:19
ACC428,72,01/05/2017 08:01
ACC136,93,09/05/2017 15:46
ACC167,89,13/05/2017 11:34
ACC408,65,14/04/2017 01:13
ACC216,43,05/04/2017 01:39
ACC293,92,27/05/2017 13:11
ACC455,13,30/01/2017 11:41
ACC398,56,19/03/2017 02:15
ACC430,91,13/03/2017 20:59
ACC372,42,23/05/2017 23:47
ACC296,19,15/03/2017 22:07
ACC188,84,11/03/2017 13:26
ACC418,89,15/05/2017 17:28
ACC403,39,28/01/2017 18:50
ACC373,48,09/03/2017 13:55
ACC364,45,07/03/2017 22:40
ACC428,5,14/05/2017 20:56
ACC449,77,02/05/2017 06:07
ACC334,75,16/02/2017 00:26
ACC101,10,01/04/2017 22:38
ACC313,45,18/02/2017 03:11
ACC227,22,16/01/2017 05:30
ACC248,58,30/03/2017 19:34
ACC100,89,24/02/2017 05:31
ACC291,67,25/02/2017 23:31
ACC279,84,05/04/2017 07:35
ACC327,65,07/05/2017 23:22
ACC297,95,16/02/2017 19:10
ACC296,95,30/05/2017 08:41
ACC344,32,18/02/2017 22:44
ACC204,96,11/04/2017 17:35
ACC125,3,21/04/2017 20:03
ACC452,64,24/05/2017 01:49
ACC412,93,19/03/2017 15:19
ACC238,58,24/03/2017 18:23
ACC436,2,31/03/2017 11:07
ACC423,98,11/04/2017 01:10
ACC436,75,29/01/2017 11:32
ACC469,44,19/01/2017 15:45
ACC347,18,13/04/2017 00:18
ACC487,66,11/03/2017 17:06
ACC295,12,15/05/2017 09:46
ACC263,8,31/03/2017 08:31
ACC110,57,14/01/2017 12:31
ACC344,61,26/01/2017 15:06
ACC347,31,20/05/2017 11:26
ACC197,25,18/02/2017 20:32
ACC147,78,26/03/2017 22:58
ACC316,45,25/05/2017 03:01
ACC137,87,21/03/2017 21:13
ACC224,13,18/02/2017 04:00
ACC466,36,13/05/2017 10:36
ACC320,26,12/04/2017 04:52
ACC271,26,26/05/2017 13:35
ACC494,90,20/03/2017 16:35
ACC471,79,26/01/2017 01:56
ACC282,4,28/05/2017 10:11
ACC198,65,12/04/2017 00:44
ACC190,80,20/03/2017 17:37
ACC240,29,16/04/2017 00:57
ACC193,51,14/01/2017 08:45
ACC327,29,30/05/2017 12:49
ACC296,51,11/05/2017 18:32
ACC421,82,08/01/2017 18:14
ACC386,85,25/01/2017 13:58
ACC415,35,08/01/2017 11:21
ACC401,31,04/01/2017 09:43
ACC257,89,06/05/2017 15:24
ACC437,45,26/03/2017 19:42
ACC320,33,20/03/2017 13:35
ACC375,49,28/04/2017 20:37
ACC485,88,15/04/2017 21:25
ACC322,58,26/05/2017 23:23
ACC290,92,05/05/2017 06:06
ACC164,39,03/01/2017 06:57
ACC278,49,13/02/2017 03:20
ACC246,67,03/04/2017 02:28
ACC295,58,30/03/2017 15:48
ACC340,16,15/02/2017 22:58
ACC172,82,04/02/2017 09:33
ACC280,42,17/02/2017 09:25
ACC231,27,20/03/2017 15:56
ACC196,53,01/02/2017 23:19
ACC203,97,01/01/2017 22:29
ACC236,44,07/01/2017 13:36
ACC491,66,19/02/2017 00:36
ACC260,69,19/03/2017 08:42
ACC470,12,11/03/2017 15:31
ACC349,20,31/01/2017 11:37
ACC220,77,20/02/2017 20:03
ACC241,97,22/04/2017 12:03
ACC241,11,27/04/2017 02:34
ACC271,20,10/05/2017 06:23
ACC440,86,20/04/2017 15:57
ACC486,85,05/05/2017 14:39
ACC487,1,05/01/2017 20:50
ACC188,70,07/05/2017 09:54
ACC244,59,08/02/2017 12:55
ACC121,26,05/01/2017 01:10
ACC449,42,31/05/2017 17:20
ACC299,51,10/03/2017 23:34
ACC412,80,18/05/2017 14:23
ACC122,41,06/01/2017 05:25
ACC314,53,14/03/2017 22:59
ACC451,93,30/01/2017 09:37
ACC276,99,20/03/2017 09:29
ACC314,5,13/04/2017 10:03
ACC467,80,13/03/2017 23:35
ACC127,48,17/03/2017 00:37
ACC451,70,28/02/2017 17:50
ACC481,89,24/02/2017 10:06
ACC293,17,22/02/2017 20:10
ACC218,26,20/04/2017 22:46
ACC105,18,05/02/2017 11:18
ACC470,3,25/01/2017 14:47
ACC402,65,01/05/2017 01:20
ACC199,88,29/05/2017 08:11
ACC434,99,02/03/2017 03:46
ACC208,39,29/03/2017 15:30
ACC246,22,21/05/2017 04:38
ACC377,6,04/03/2017 21:41
ACC201,4,17/02/2017 23:55
ACC237,42,28/01/2017 22:27
ACC206,82,02/02/2017 17:02
ACC155,94,29/04/2017 22:19
ACC199,57,07/04/2017 16:58
ACC169,39,29/01/2017 16:39
ACC266,85,23/01/2017 01:17
ACC129,35,26/03/2017 15:34
ACC386,75,24/03/2017 04:33
ACC404,39,26/04/2017 07:59
ACC338,40,30/01/2017 14:44
ACC463,54,26/03/2017 12:06
ACC484,3,24/04/2017 12:15
ACC441,65,24/03/2017 17:51
ACC270,24,25/02/2017 19:24
ACC415,85,07/02/2017 11:34
ACC425,6,13/01/2017 22:37
ACC169,25,06/05/2017 00:58
ACC334,1,06/03/2017 06:10
ACC363,74,28/03/2017 14:25
ACC398,70,25/01/2017 12:06
ACC429,30,11/01/2017 03:22
ACC213,76,06/05/2017 13:59
ACC462,50,13/01/2017 13:19
ACC189,45,23/03/2017 01:36
ACC308,40,07/05/2017 08:27
ACC286,67,05/04/2017 20:10
ACC366,53,07/02/2017 07:47
ACC298,27,02/03/2017 01:49
ACC418,85,30/03/2017 07:18
ACC282,57,10/01/2017 11:42
ACC263,49,26/05/2017 07:28
ACC182,28,07/02/2017 16:31
ACC107,68,27/04/2017 13:26
ACC206,36,26/05/2017 23:11
ACC182,23,19/04/2017 09:04
ACC332,85,25/02/2017 05:44
ACC344,21,06/05/2017 22:09
ACC170,6,30/01/2017 16:21
ACC474,34,13/02/2017 09:09
ACC225,58,04/01/2017 17:28
ACC366,21,07/04/2017 03:45
ACC441,62,15/01/2017 05:58
ACC378,15,27/03/2017 15:45
ACC292,44,27/03/2017 12:32
ACC492,89,19/04/2017 18:07
ACC389,2,10/02/2017 10:55
ACC462,75,03/01/2017 18:17
ACC314,38,06/04/2017 00:39
ACC121,16,25/02/2017 08:11
ACC473,77,18/02/2017 19:36
ACC317,88,10/01/2017 11:47
ACC347,91,02/04/2017 12:28
ACC233,4,18/05/2017 16:13
ACC374,80,08/05/2017 18:35
ACC217,43,19/02/2017 15:19
ACC327,32,04/05/2017 08:03
ACC160,16,19/02/2017 22:44
ACC436,6,31/01/2017 04:56
ACC224,66,20/01/2017 21:23
ACC210,76,29/03/2017 02:01
ACC476,48,07/03/2017 00:28
ACC426,96,30/05/2017 09:29
ACC496,94,11/05/2017 21:14
ACC413,8,05/04/2017 05:53
ACC486,46,28/01/2017 09:21
ACC341,4,08/04/2017 08:29
ACC263,65,31/05/2017 06:09
ACC324,21,04/01/2017 12:49
ACC468,20,30/04/2017 02:55
ACC426,30,10/05/2017 01:32
ACC383,2,01/05/2017 15:24
ACC367,67,25/01/2017 12:58
ACC121,1,11/05/2017 23:14
ACC439,85,27/04/2017 05:27
ACC170,46,24/01/2017 14:32
ACC119,45,06/04/2017 01:11
ACC119,2,23/02/2017 05:26
ACC278,21,15/03/2017 09:08
ACC495,63,04/04/2017 16:37
ACC319,65,28/01/2017 09:49
ACC214,58,01/05/2017 17:45
ACC290,15,12/01/2017 10:51
ACC279,57,18/05/2017 12:27
ACC345,57,07/02/2017 00:41
ACC332,19,29/03/2017 22:49
ACC166,30,21/02/2017 21:28
ACC381,75,20/04/2017 14:34
ACC297,32,05/05/2017 01:43
ACC100,89,28/02/2017 10:50
ACC256,2,11/02/2017 06:12
ACC118,62,17/03/2017 21:14
ACC447,87,31/03/2017 02:55
ACC319,56,05/01/2017 07:14
ACC234,38,06/03/2017 01:09
ACC217,56,24/05/2017 02:35
ACC358,98,23/02/2017 16:01
ACC117,94,04/04/2017 13:23
ACC302,21,12/02/2017 04:17
ACC132,51,30/03/2017 10:30
ACC348,22,04/04/2017 15:43
ACC353,93,19/02/2017 00:43
ACC142,78,22/04/2017 22:25
ACC481,97,23/03/2017 14:16
ACC330,89,08/05/2017 09:29
ACC405,51,10/02/2017 00:53
ACC181,87,16/04/2017 02:50
ACC267,21,07/03/2017 00:00
ACC111,7,16/04/2017 18:17
ACC102,20,19/05/2017 11:41
ACC246,15,14/01/2017 02:14
ACC350,75,25/03/2017 11:29
ACC195,74,28/03/2017 22:18
ACC488,5,02/05/2017 21:51
ACC116,49,02/05/2017 21:49
ACC366,27,02/02/2017 02:13
ACC148,31,11/03/2017 08:40
ACC219,34,28/03/2017 00:05
ACC316,50,09/03/2017 16:16
ACC452,47,23/01/2017 07:05
ACC112,64,03/05/2017 15:03
ACC215,88,04/03/2017 14:21
ACC219,87,26/05/2017 19:18
ACC451,13,18/03/2017 21:45
ACC126,21,01/02/2017 21:00
ACC278,97,21/03/2017 03:42
ACC372,70,18/05/2017 05:53
ACC435,57,22/03/2017 20:44
ACC187,23,17/03/2017 09:05
ACC178,7,10/01/2017 15:28
ACC137,97,13/05/2017 06:34
ACC264,9,03/01/2017 04:50
ACC284,57,30/05/2017 13:28
ACC178,73,23/03/2017 05:08
ACC195,88,17/02/2017 02:19
ACC242,51,05/01/2017 11:23
ACC208,85,26/02/2017 07:03
ACC423,49,31/05/2017 19:00
ACC428,79,06/02/2017 02:26
ACC347,22,19/01/2017 11:50
ACC395,5,06/04/2017 22:31
ACC329,43,26/04/2017 09:10
ACC125,46,01/05/2017 03:37
ACC213,43,11/01/2017 10:36
ACC350,48,04/02/2017 14:48
ACC443,93,14/03/2017 11:48
ACC249,23,11/03/2017 03:50
ACC367,33,14/01/2017 03:22
ACC281,47,08/01/2017 07:18
ACC190,16,08/04/2017 13:51
ACC358,7,21/02/2017 08:02
ACC170,90,27/04/2017 14:14
ACC310,2,21/05/2017 05:42
ACC437,8,04/02/2017 21:04
ACC245,19,31/05/2017 07:26
ACC370,23,22/05/2017 22:28
ACC231,97,19/01/2017 11:59
ACC439,99,05/05/2017 20:13
ACC186,27,11/03/2017 05:17
ACC230,90,27/01/2017 15:13
ACC381,26,09/03/2017 14:13
ACC184,96,17/05/2017 01:57
ACC378,29,31/05/2017 17:38
ACC275,78,20/05/2017 09:08
ACC351,8,01/02/2017 22:00
ACC229,18,18/04/2017 12:58
ACC126,20,24/01/2017 15:24
ACC274,83,09/05/2017 15:08
ACC358,33,30/03/2017 09:18
ACC421,55,29/01/2017 10:06
ACC483,97,23/01/2017 09:00
ACC476,57,26/04/2017 01:57
ACC482,69,05/03/2017 14:35
ACC420,31,01/03/2017 17:59
ACC199,84,02/05/2017 11:03
ACC365,31,19/04/2017 09:06
ACC141,11,14/02/2017 22:47
ACC389,39,13/04/2017 14:28
ACC412,99,09/01/2017 09:45
ACC247,75,22/01/2017 09:36
ACC318,80,04/03/2017 04:14
ACC322,71,02/04/2017 01:46
ACC421,95,22/05/2017 23:05
ACC107,70,27/01/2017 08:47
ACC139,15,14/05/2017 23:53
ACC372,13,24/03/2017 22:03
ACC312,66,07/04/2017 02:48
ACC313,48,26/04/2017 18:44
ACC423,39,01/05/2017 17:19
ACC253,83,07/02/2017 00:29
ACC307,45,10/01/2017 02:08
ACC398,28,20/04/2017 02:09
ACC487,12,08/02/2017 15:08
ACC229,26,15/02/2017 20:38
ACC189,99,17/05/2017 15:34
ACC415,64,09/01/2017 03:39
ACC204,54,29/03/2017 07:06
ACC210,11,22/04/2017 00:19
ACC281,44,26/03/2017 18:22
ACC456,36,22/04/2017 10:32
ACC450,83,14/04/2017 04:44
ACC453,76,22/02/2017 07:38
ACC427,76,10/02/2017 00:38
ACC423,99,16/01/2017 09:24
ACC409,63,29/04/2017 17:00
ACC253,58,24/01/2017 12:54
ACC483,74,25/03/2017 10:52
ACC331,36,14/02/2017 10:24
ACC276,98,18/04/2017 21:53
ACC265,99,21/05/2017 11:38
ACC239,27,10/03/2017 19:22
ACC145,2,11/04/2017 11:24
ACC198,82,28/02/2017 07:49
ACC342,98,29/01/2017 12:32
ACC335,53,30/04/2017 20:02
ACC357,21,25/02/2017 16:41
ACC108,5,21/01/2017 15:00
ACC112,19,03/01/2017 03:46
ACC276,13,28/05/2017 01:05
ACC180,96,18/05/2017 12:40
ACC443,60,22/03/2017 19:28
ACC257,12,07/04/2017 07:28
ACC466,24,08/04/2017 21:51
ACC148,39,15/05/2017 09:24
ACC158,43,20/04/2017 16:57
ACC107,71,16/01/2017 23:27
ACC347,73,25/04/2017 02:48
ACC473,17,06/02/2017 02:39
ACC260,7,27/03/2017 16:21
ACC125,38,10/04/2017 09:13
ACC179,33,31/05/2017 04:40
ACC479,75,23/03/2017 18:08
ACC495,14,25/03/2017 22:43
ACC462,70,19/05/2017 02:23
ACC117,35,30/01/2017 12:43
ACC290,84,08/02/2017 06:06
ACC370,34,14/03/2017 11:14
ACC489,20,05/02/2017 14:11
ACC338,41,01/04/2017 00:10
ACC274,65,17/04/2017 15:23
ACC278,31,05/04/2017 04:23
ACC462,49,24/05/2017 02:04
ACC399,12,16/03/2017 10:24
ACC470,4,27/01/2017 10:38
ACC190,42,17/05/2017 00:13
ACC404,68,05/05/2017 17:08
ACC176,33,12/05/2017 20:01
ACC127,24,13/03/2017 08:14
ACC157,14,13/03/2017 13:35
ACC350,74,11/01/2017 22:23
ACC108,76,13/03/2017 00:24
ACC160,74,17/01/2017 11:33
ACC298,86,25/03/2017 00:58
ACC489,28,13/01/2017 06:02
ACC185,5,20/02/2017 08:24
ACC247,87,03/04/2017 19:36
ACC119,43,02/01/2017 05:28
ACC307,82,25/02/2017 16:00
ACC109,51,16/04/2017 10:16
ACC162,40,27/04/2017 21:03
ACC323,4,09/03/2017 19:41
ACC117,1,28/01/2017 20:38
ACC258,97,31/05/2017 09:31
ACC107,27,11/02/2017 00:06
ACC492,7,18/02/2017 22:08
ACC167,58,20/01/2017 06:07
ACC333,16,01/03/2017 14:41
ACC335,10,21/03/2017 07:23
ACC492,10,14/04/2017 03:34
ACC229,28,27/01/2017 00:38
ACC328,38,16/05/2017 19:27
ACC418,87,27/04/2017 10:29
ACC339,25,25/05/2017 10:19
ACC230,57,18/03/2017 02:28
ACC276,71,27/02/2017 23:32
ACC189,44,13/05/2017 18:45
ACC131,75,05/04/2017 04:04
ACC475,61,15/05/2017 16:30
ACC349,85,07/04/2017 18:48
ACC281,26,01/02/2017 19:11
ACC231,61,27/03/2017 17:50
ACC240,34,22/02/2017 05:03
ACC399,52,21/03/2017 18:14
ACC459,14,17/05/2017 06:57
ACC427,70,24/05/2017 11:47
ACC359,89,12/03/2017 00:53
ACC173,4,06/01/2017 17:04
ACC448,42,26/01/2017 03:20
ACC287,86,02/05/2017 11:57
ACC337,46,08/01/2017 13:09
ACC466,9,01/04/2017 23:13
ACC325,63,04/01/2017 00:23
ACC395,16,21/05/2017 15:40
ACC306,55,18/01/2017 12:12
ACC396,63,21/05/2017 12:27
ACC313,32,30/04/2017 10:48
ACC487,77,07/01/2017 21:00
ACC450,21,23/05/2017 22:24
ACC240,54,24/02/2017 11:41
ACC309,15,21/01/2017 20:07
ACC350,76,26/01/2017 05:30
ACC323,23,05/01/2017 15:49
ACC270,51,02/04/2017 07:38
ACC173,56,29/01/2017 09:48
ACC429,1,20/01/2017 01:34
ACC489,26,13/04/2017 22:14
ACC441,11,26/03/2017 09:20
ACC401,60,20/04/2017 09:14
ACC390,78,12/02/2017 14:36
ACC184,55,08/04/2017 19:20
ACC138,63,16/03/2017 21:55
ACC304,7,21/03/2017 04:17
ACC486,10,04/01/2017 07:10
ACC332,34,25/01/2017 23:06
ACC151,17,21/01/2017 11:26
ACC278,32,15/01/2017 23:37
ACC143,27,21/01/2017 20:05
ACC360,48,24/02/2017 15:44
ACC285,69,12/04/2017 09:32
ACC152,35,18/04/2017 19:22
ACC395,15,13/04/2017 01:51
ACC405,96,31/03/2017 06:26
ACC355,41,13/02/2017 03:17
ACC323,83,09/04/2017 02:24
ACC272,15,05/03/2017 11:27
ACC276,30,17/02/2017 16:15
ACC151,96,08/02/2017 18:31
ACC331,31,20/05/2017 07:46
ACC380,10,14/05/2017 03:46
ACC175,81,26/04/2017 16:00
ACC337,44,05/02/2017 10:16
ACC374,71,11/01/2017 07:27
ACC373,71,23/04/2017 05:44
ACC332,46,17/01/2017 17:30
ACC413,1,26/03/2017 17:04
ACC457,28,19/02/2017 08:19
ACC476,46,31/05/2017 01:16
ACC209,23,18/01/2017 11:31
ACC333,40,26/03/2017 12:03
ACC175,10,22/03/2017 04:35
ACC420,73,24/03/2017 10:18
